AppId,GenreId
5559,1
5560,0
5561,32
5562,23
5563,18
5564,19
5565,3
5566,34
5567,19
5568,1
5569,1
5570,34
5571,32
5572,4
5573,21
5574,6
5575,35
5576,13
5577,35
5578,34
5579,37
5580,24
5581,10
5582,6
5583,33
5584,33
5585,41
5586,41
5587,17
5588,49
5588,41
5589,12
5590,18
5591,11
5592,41
5593,26
5594,26
5595,27
5596,27
5597,24
5598,6
5599,18
5600,27
5601,19
5602,19
5603,27
5604,45
5605,19
5606,6
5607,8
5608,8
5609,32
5610,3
5611,1
5612,13
5613,1
5614,15
5615,36
5616,0
5617,0
5618,44
5619,23
5620,26
5621,26
5622,33
5623,19
5624,8
5625,51
5625,29
5626,25
5627,0
5628,25
5629,19
5630,36
5631,2
5632,3
5633,3
5634,33
5635,28
5636,15
5637,15
5638,12
5639,23
5640,2
5641,12
5642,19
5643,19
5644,3
5645,11
5646,27
5647,6
5648,45
5649,37
5650,2
5651,0
5652,37
5653,26
5654,28
5655,28
5656,11
5657,29
5658,30
5659,27
5660,45
5660,49
5661,24
5662,2
5663,33
5664,1
5665,26
5666,12
5667,3
5668,7
5669,6
5670,6
5671,7
5672,7
5673,7
5674,6
5675,6
5676,6
5677,6
5678,7
5679,7
5680,7
5681,6
5682,7
5683,7
5684,6
5685,6
5686,6
5687,6
5688,1
5689,25
5690,32
5691,36
5692,6
5693,21
5694,26
5695,32
5696,21
5697,32
5698,15
5699,15
5700,1
5701,23
5702,33
5703,1
5704,5
5705,25
5706,26
5707,3
5708,8
5709,12
5710,51
5710,24
5711,0
5712,31
5713,18
5714,3
5715,24
5716,1
5717,6
5718,12
5719,6
5720,45
5721,30
5722,32
5723,33
5724,1
5725,12
5726,9
5727,20
5728,16
5729,16
5730,30
5731,30
5732,0
5733,27
5734,29
5735,27
5736,33
5737,0
5738,3
5739,0
5740,2
5741,0
5742,0
5743,0
5744,8
5745,0
5746,0
5747,0
5748,32
5749,6
5750,16
5751,16
5752,1
5753,0
5754,6
5755,23
5756,21
5757,29
5758,12
5759,29
5760,29
5761,12
5762,8
5763,19
5764,6
5765,24
5765,6
5766,6
5766,24
5767,39
5768,19
5769,6
5770,6
5771,1
5772,2
5773,16
5774,16
5775,19
5776,32
5777,7
5778,26
5779,11
5780,36
5781,12
5782,20
5783,20
5784,3
5785,36
5786,36
5787,20
5788,1
5789,32
5790,6
5791,20
5792,20
5793,33
5794,0
5795,1
5796,20
5797,14
5798,14
5799,3
5800,1
5801,32
5802,1
5803,20
5804,3
5805,14
5806,7
5807,6
5807,24
5808,23
5809,41
5810,19
5811,8
5812,4
5813,1
5814,4
5815,1
5816,1
5817,17
5818,17
5819,6
5820,4
5821,8
5822,4
5823,32
5824,2
5825,1
5826,4
5827,32
5828,4
5829,27
5830,33
5831,1
5832,19
5833,7
5834,1
5835,45
5836,33
5837,23
5838,1
5839,33
5840,19
5841,33
5842,33
5843,22
5844,1
5845,1
5846,1
5847,19
5848,32
5849,6
5850,33
5851,32
5852,19
5853,32
5854,3
5855,32
5856,32
5857,32
5858,32
5859,19
5860,28
5861,19
5862,33
5863,32
5864,32
5865,32
5866,32
5867,32
5868,32
5869,32
5870,32
5871,25
5872,32
5873,33
5874,26
5875,2
5876,0
5877,33
5878,33
5879,1
5880,7
5881,1
5882,32
5883,36
5884,32
5885,32
5886,32
5887,25
5888,26
5889,17
5890,9
5891,3
5892,1
5893,9
5894,9
5895,1
5896,6
5897,19
5898,32
5899,16
5900,0
5901,32
5902,6
5903,32
5904,7
5905,19
5906,19
5907,16
5908,7
5909,32
5910,23
5911,23
5912,23
5913,32
5914,32
5915,32
5916,3
5917,33
5918,7
5919,8
5920,7
5921,37
5922,33
5923,18
5924,16
5925,19
5926,33
5927,28
5928,28
5929,33
5930,4
5931,8
5932,23
5933,32
5934,1
5935,32
5936,0
5937,33
5938,33
5939,1
5940,33
5941,33
5942,1
5943,1
5944,1
5945,33
5946,1
5947,1
5948,37
5949,33
5950,4
5951,1
5952,32
5953,26
5954,29
5955,45
5956,45
5957,12
5958,24
5959,24
5960,29
5961,24
5962,24
5963,33
5964,3
5965,0
5966,29
5967,7
5968,0
5969,8
5970,0
5971,26
5972,11
5973,6
5974,26
5975,1
5976,3
5977,3
5978,33
5979,18
5980,19
5981,26
5982,26
5983,33
5984,3
5985,52
5985,29
5986,26
5987,32
5988,19
5989,32
5990,32
5991,2
5992,32
5993,8
5994,3
5995,32
5996,32
5997,27
5998,36
5999,32
6000,32
6001,32
6002,32
6003,3
6004,36
6005,32
6006,29
6007,26
6008,26
6009,26
6010,26
6011,26
6012,4
6013,19
6014,19
6015,19
6016,23
6017,23
6018,9
6019,16
6020,27
6021,3
6022,0
6023,25
6024,16
6025,8
6026,30
6027,16
6028,28
6029,3
6030,6
6031,33
6032,19
6033,19
6034,6
6035,1
6036,6
6037,6
6038,8
6039,11
6040,3
6041,1
6042,19
6043,32
6044,7
6045,7
6046,32
6047,27
6048,2
6049,19
6050,32
6051,27
6052,32
6053,0
6054,1
6055,32
6056,3
6057,25
6058,32
6059,32
6060,6
6061,33
6062,6
6063,6
6064,19
6065,1
6066,45
6067,6
6068,27
6069,33
6070,6
6071,6
6072,6
6073,4
6074,6
6075,6
6076,6
6077,34
6078,21
6079,27
6080,32
6081,0
6082,19
6083,25
6084,6
6085,6
6086,6
6087,6
6088,36
6089,6
6090,32
6091,33
6092,32
6093,36
6094,3
6095,28
6096,10
6097,1
6098,33
6099,19
6100,3
6101,33
6102,28
6103,32
6104,33
6105,41
6106,4
6107,28
6108,0
6109,1
6110,6
6111,1
6112,32
6113,7
6114,33
6115,6
6116,28
6117,32
6118,25
6119,19
6120,33
6121,32
6122,6
6123,32
6124,3
6125,27
6126,0
6127,32
6128,7
6129,28
6130,28
6131,27
6132,3
6133,11
6134,32
6135,43
6136,43
6137,28
6138,0
6139,1
6140,19
6141,7
6142,19
6143,16
6144,0
6145,19
6146,19
6147,33
6148,1
6149,9
6150,32
6151,6
6152,30
6153,1
6154,6
6155,20
6156,7
6157,45
6158,45
6159,45
6160,15
6161,45
6162,45
6163,45
6164,29
6165,23
6166,18
6167,28
6168,4
6169,41
6170,24
6171,7
6172,6
6173,36
6174,17
6175,26
6176,26
6177,26
6178,33
6179,1
6180,25
6181,4
6182,1
6183,12
6184,12
6185,41
6186,12
6187,12
6188,41
6189,6
6190,41
6191,42
6192,41
6193,35
6194,12
6195,21
6196,51
6196,45
6197,27
6198,27
6199,26
6200,28
6201,36
6202,6
6202,24
6203,14
6204,6
6204,29
6205,1
6206,13
6207,13
6208,44
6209,44
6210,21
6211,50
6211,29
6212,13
6213,0
6214,42
6215,18
6216,12
6217,45
6218,18
6219,5
6220,23
6221,0
6222,23
6223,21
6224,28
6225,28
6226,18
6227,1
6228,21
6229,0
6230,33
6231,30
6232,12
6233,30
6234,13
6235,43
6236,7
6236,6
6237,1
6238,21
6239,30
6240,41
6241,41
6242,41
6243,51
6243,29
6244,51
6244,6
6245,6
6245,51
6246,24
6246,51
6247,51
6247,24
6248,51
6248,24
6249,45
6249,51
6250,51
6250,6
6251,6
6251,51
6252,24
6252,51
6253,50
6253,6
6254,51
6254,29
6255,20
6256,36
6257,36
6258,43
6259,1
6260,41
6261,41
6262,7
6263,43
6264,3
6265,6
6266,43
6267,29
6268,29
6269,1
6270,1
6271,2
6272,30
6273,41
6274,47
6275,3
6276,3
6277,2
6278,14
6279,2
6280,2
6281,23
6282,34
6283,4
6284,45
6285,2
6286,1
6287,7
6288,0
6289,1
6290,33
6291,1
6292,1
6293,1
6294,1
6295,1
6296,1
6297,1
6298,1
6299,26
6300,36
6301,32
6302,30
6303,30
6304,26
6305,39
6306,16
6307,20
6308,23
6309,15
6310,21
6311,1
6312,13
6313,13
6314,7
6315,13
6316,10
6317,52
6317,43
6318,20
6319,23
6320,14
6320,50
6321,8
6322,3
6323,11
6324,12
6325,12
6326,12
6326,49
6327,23
6328,41
6329,26
6330,26
6331,29
6331,51
6332,6
6332,24
6333,26
6334,29
6334,51
6335,29
6336,26
6337,32
6338,33
6339,24
6340,33
6341,29
6342,33
6343,26
6344,6
6345,28
6346,1
6347,34
6348,1
6349,0
6349,48
6350,0
6350,51
6351,36
6351,49
6352,49
6352,12
6353,15
6354,49
6354,21
6355,1
6356,33
6357,2
6358,48
6358,0
6359,48
6359,0
6360,9
6361,3
6362,19
6363,35
6364,8
6365,6
6366,1
6367,30
6368,41
6369,19
6370,0
6371,6
6372,12
6373,18
6374,12
6375,15
6376,21
6377,13
6378,11
6379,26
6380,1
6381,27
6382,0
6383,1
6384,0
6385,1
6386,3
6387,1
6388,19
6389,33
6390,2
6391,1
6392,16
6393,6
6394,26
6395,26
6396,7
6397,7
6398,7
6399,7
6400,3
6401,3
6402,19
6403,23
6404,31
6405,26
6406,23
6407,23
6408,26
6409,26
6410,26
6411,26
6412,26
6413,26
6414,16
6415,26
6416,19
6417,23
6418,1
6419,39
6420,30
6421,0
6422,16
6423,21
6424,13
6425,45
6426,27
6427,3
6428,12
6429,26
6430,29
6431,19
6432,28
6433,12
6434,0
6435,0
6436,26
6437,20
6438,20
6439,20
6440,20
6441,18
6442,26
6443,1
6444,1
6445,36
6446,1
6447,0
6448,42
6449,0
6450,1
6451,1
6452,1
6453,13
6454,32
6455,20
6456,45
6457,8
6458,26
6459,8
6460,18
6461,18
6462,45
6463,23
6464,26
6465,26
6466,8
6467,2
6468,31
6469,31
6470,31
6471,31
6472,2
6473,6
6474,33
6475,17
6476,23
6477,29
6478,13
6479,45
6480,23
6481,26
6482,48
6482,39
6483,45
6484,29
6485,12
6486,21
6487,20
6488,16
6489,36
6490,36
6491,2
6492,5
6493,16
6494,6
6495,3
6496,23
6497,36
6498,36
6499,16
6500,2
6501,10
6502,28
6503,21
6504,1
6505,6
6506,33
6507,30
6508,4
6509,11
6510,11
6511,27
6512,0
6513,6
6514,6
6515,32
6516,36
6517,1
6518,12
6519,12
6520,12
6521,12
6522,12
6523,12
6524,12
6525,23
6526,12
6527,3
6528,1
6529,11
6530,16
6531,16
6532,32
6533,1
6534,1
6535,1
6536,32
6537,2
6538,32
6539,32
6540,32
6541,32
6542,1
6543,27
6544,6
6545,25
6546,16
6547,1
6548,1
6549,8
6550,1
6551,6
6552,16
6553,16
6554,16
6555,16
6556,0
6557,34
6558,0
6559,0
6560,0
6561,3
6562,33
6563,2
6564,1
6565,0
6566,34
6567,4
6568,34
6569,34
6570,9
6571,6
6572,7
6573,7
6574,7
6575,1
6576,1
6577,4
6578,4
6579,23
6580,34
6581,1
6582,1
6583,34
6584,1
6585,6
6586,8
6587,1
6588,1
6589,1
6590,11
6591,0
6592,0
6593,1
6594,11
6595,1
6596,28
6597,32
6598,36
6599,33
6600,26
6601,33
6602,32
6603,6
6604,11
6605,1
6606,3
6607,0
6608,34
6609,34
6610,34
6611,1
6612,6
6613,34
6614,6
6615,32
6616,33
6617,32
6618,4
6619,1
6620,4
6621,33
6622,1
6623,1
6624,33
6625,1
6626,33
6627,32
6628,21
6629,22
6630,9
6631,32
6632,1
6633,1
6634,1
6635,36
6636,22
6637,1
6638,32
6639,29
6640,3
6641,29
6642,45
6643,45
6644,45
6645,45
6646,45
6647,45
6648,45
6649,18
6650,18
6651,30
6652,4
6653,6
6654,0
6655,32
6656,0
6657,20
6658,32
6659,1
6660,2
6661,3
6662,0
6663,34
6664,34
6665,34
6666,34
6667,2
6668,34
6669,0
6670,23
6671,0
6672,0
6673,1
6674,16
6675,16
6676,16
6677,32
6678,16
6679,16
6680,32
6681,19
6682,32
6683,33
6684,6
6685,6
6686,32
6687,19
6688,2
6689,32
6690,16
6691,16
6692,17
6693,8
6694,26
6695,34
6696,1
6697,8
6698,2
6699,1
6700,1
6701,28
6702,27
6703,8
6704,9
6705,8
6706,2
6707,7
6708,2
6709,16
6710,1
6711,42
6712,1
6713,11
6714,6
6715,1
6716,1
6717,13
6718,19
6719,1
6720,8
6721,33
6722,0
6723,28
6724,7
6724,6
6725,8
6726,35
6727,6
6728,40
6729,23
6730,28
6731,0
6732,2
6733,28
6734,3
6735,27
6736,3
6737,8
6738,6
6739,47
6740,0
6741,12
6742,0
6743,3
6744,3
6745,10
6746,3
6747,3
6748,3
6749,0
6750,0
6751,0
6752,18
6753,32
6754,11
6755,32
6756,0
6757,32
6758,0
6759,38
6760,38
6761,16
6762,3
6763,0
6764,1
6765,16
6766,36
6767,4
6768,33
6769,4
6770,16
6771,32
6772,1
6773,4
6774,33
6775,33
6776,11
6777,32
6778,43
6779,3
6780,36
6781,11
6782,27
6783,8
6784,11
6785,32
6786,32
6787,33
6788,1
6789,9
6790,1
6791,32
6792,43
6793,1
6794,34
6795,39
6796,28
6797,2
6798,34
6799,36
6800,20
6801,18
6802,18
6803,18
6804,18
6805,18
6806,1
6807,1
6808,34
6809,40
6810,1
6811,27
6812,49
6812,18
6813,9
6814,7
6815,0
6816,27
6817,27
6818,9
6819,45
6820,7
6821,2
6822,5
6823,0
6824,45
6825,12
6826,16
6827,18
6828,9
6829,12
6830,6
6831,1
6832,9
6833,32
6834,1
6835,32
6836,9
6837,33
6838,1
6839,3
6840,27
6841,2
6842,32
6843,9
6844,1
6845,27
6846,3
6847,36
6848,6
6849,19
6850,27
6851,7
6852,3
6853,21
6854,18
6855,7
6856,28
6857,9
6858,47
6859,47
6860,36
6861,2
6862,19
6863,9
6864,7
6865,34
6866,6
6867,36
6868,18
6869,6
6870,16
6871,26
6872,32
6873,19
6874,3
6875,36
6876,8
6877,33
6878,1
6879,6
6880,30
6880,50
6881,23
6882,3
6883,12
6883,49
6884,0
6885,23
6886,30
6887,30
6888,34
6889,32
6890,6
6891,6
6892,32
6893,33
6894,32
6895,19
6896,19
6897,45
6898,36
6899,3
6900,18
6901,23
6902,19
6903,19
6904,45
6905,0
6906,18
6907,18
6908,18
6909,18
6910,26
6911,0
6912,28
6913,18
6914,41
6915,8
6916,28
6917,28
6918,32
6919,19
6920,19
6921,19
6922,3
6923,18
6924,3
6925,32
6926,32
6927,29
6928,13
6929,28
6930,12
6931,45
6932,52
6932,43
6933,41
6934,21
6935,0
6936,30
6937,30
6938,6
6939,6
6940,0
6941,33
6942,18
6943,34
6944,6
6945,16
6946,11
6947,20
6948,20
6949,11
6950,11
6951,2
6952,2
6953,11
6954,40
6955,18
6956,18
6957,18
6958,1
6959,18
6960,8
6961,31
6962,27
6963,36
6964,36
6965,7
6966,32
6967,9
6968,13
6969,18
6970,13
6971,32
6972,7
6973,37
6974,20
6975,20
6976,51
6976,29
6977,21
6978,21
6979,0
6980,20
6981,3
6982,29
6983,6
6983,24
6984,1
6985,1
6986,9
6987,1
6988,1
6989,12
6990,1
6991,33
6992,8
6993,8
6994,1
6995,26
6996,27
6997,30
6998,30
6999,3
7000,0
7001,6
7002,0
7003,26
7004,9
7005,11
7006,32
7007,3
7008,0
7009,7
7010,6
7011,6
7012,3
7013,19
7014,6
7015,33
7016,18
7017,15
7018,5
7019,5
7020,5
7021,0
7022,9
7023,18
7024,18
7025,35
7026,51
7026,14
7027,0
7028,24
7029,24
7029,50
7030,0
7031,23
7032,14
7032,50
7033,10
7034,33
7035,0
7036,0
7037,43
7038,0
7039,0
7040,34
7041,21
7042,29
7043,1
7044,23
7045,23
7046,3
7047,52
7047,24
7048,29
7048,50
7049,34
7050,37
7051,19
7052,0
7053,1
7054,4
7055,26
7056,16
7057,9
7058,19
7059,11
7060,3
7061,19
7062,3
7063,1
7064,23
7065,28
7066,29
7067,43
7068,49
7068,29
7069,11
7070,26
7071,31
7072,7
7073,33
7074,36
7075,23
7076,26
7077,26
7078,22
7079,32
7080,22
7081,26
7082,1
7083,33
7084,33
7085,1
7086,1
7087,26
7088,39
7088,48
7089,44
7090,29
7091,1
7092,6
7093,15
7094,15
7095,18
7096,0
7097,15
7098,26
7099,8
7100,29
7101,8
7102,28
7103,3
7104,9
7105,27
7106,17
7107,23
7108,12
7109,12
7110,12
7111,19
7112,19
7113,19
7114,19
7115,6
7116,32
7117,32
7118,33
7119,9
7120,23
7121,0
7122,0
7123,32
7124,18
7124,49
7125,30
7126,30
7127,8
7128,33
7129,33
7130,6
7131,31
7132,26
7133,1
7134,0
7135,12
7136,27
7137,31
7138,43
7139,43
7140,43
7141,18
7142,19
7143,11
7144,5
7145,48
7145,39
7146,24
7146,6
7147,39
7148,3
7149,21
7150,20
7151,16
7152,1
7153,12
7154,0
7155,0
7156,26
7157,29
7158,29
7159,52
7159,30
7160,43
7160,52
7161,43
7161,52
7162,52
7162,43
7163,43
7164,26
7165,7
7166,33
7167,6
7168,20
7169,20
7170,11
7171,43
7171,52
7172,43
7173,11
7174,2
7175,17
7176,0
7177,1
7178,0
7179,21
7180,0
7181,27
7182,27
7183,27
7184,27
7185,31
7186,0
7187,31
7188,0
7189,0
7190,0
7191,31
7192,31
7193,31
7194,2
7195,31
7196,31
7197,19
7198,3
7199,33
7200,9
7201,45
7202,0
7203,8
7204,19
7205,34
7206,45
7207,28
7208,37
7209,9
7210,12
7211,26
7212,19
7213,1
7214,1
7215,8
7216,20
7217,1
7218,7
7219,27
7220,6
7221,12
7222,29
7223,31
7224,26
7225,15
7226,15
7227,15
7228,15
7229,15
7230,4
7231,38
7232,27
7233,12
7234,19
7235,12
7236,19
7237,36
7238,21
7239,45
7240,30
7241,48
7241,4
7242,41
7242,49
7243,6
7243,50
7244,41
7245,12
7246,1
7247,8
7248,11
7249,18
7250,33
7251,26
7252,38
7253,26
7254,26
7255,26
7256,45
7257,26
7258,26
7259,14
7260,47
7261,31
7262,23
7263,37
7264,42
7264,49
7265,42
7265,49
7266,1
7267,17
7268,17
7269,49
7269,41
7270,41
7271,12
7272,12
7273,12
7274,1
7275,6
7276,41
7277,12
7278,41
7279,19
7280,19
7281,16
7282,19
7283,19
7284,6
7285,6
7286,14
7287,34
7288,3
7289,34
7290,29
7290,52
7291,52
7291,29
7292,29
7292,52
7293,29
7294,29
7295,30
7296,34
7297,52
7297,29
7298,12
7299,21
7300,29
7301,27
7302,27
7303,41
7304,27
7305,36
7306,34
7307,34
7308,34
7309,34
7310,34
7311,34
7312,34
7313,34
7314,34
7315,34
7316,34
7317,34
7318,6
7319,33
7320,33
7321,11
7322,35
7323,3
7324,36
7325,36
7326,36
7327,36
7328,36
7329,36
7330,36
7331,8
7332,8
7333,8
7334,8
7335,8
7336,21
7337,18
7338,18
7339,18
7340,37
7341,8
7342,8
7343,8
7344,8
7345,32
7346,33
7347,27
7348,33
7349,33
7350,33
7351,1
7352,1
7353,1
7354,33
7355,1
7356,1
7357,33
7358,1
7359,1
7360,1
7361,1
7362,0
7363,26
7364,33
7365,29
7365,51
7366,16
7367,3
7368,28
7369,1
7370,3
7371,7
7372,1
7373,7
7374,7
7375,7
7376,7
7377,7
7378,1
7379,1
7380,10
7381,23
7382,9
7383,19
7384,7
7385,33
7386,23
7387,11
7388,0
7389,28
7390,0
7391,0
7392,3
7393,29
7394,29
7395,3
7396,0
7397,29
7398,0
7399,29
7400,29
7401,29
7402,33
7403,1
7404,32
7405,32
7406,4
7407,32
7408,32
7409,32
7410,27
7411,16
7412,8
7413,0
7414,8
7415,7
7416,6
7417,32
7418,8
7419,8
7420,8
7421,26
7422,32
7423,8
7424,32
7425,1
7426,6
7427,32
7428,32
7429,1
7430,32
7431,23
7432,6
7433,6
7434,32
7435,32
7436,6
7437,32
7438,32
7439,32
7440,41
7441,19
7442,19
7443,19
7444,33
7445,0
7446,18
7447,6
7448,43
7449,26
7450,26
7451,26
7452,6
7453,26
7454,26
7455,16
7456,26
7457,26
7458,26
7459,0
7460,6
7461,19
7462,26
7463,33
7464,6
7465,26
7466,6
7467,1
7468,6
7469,6
7470,18
7471,6
7472,29
7473,6
7474,6
7475,0
7476,8
7477,8
7478,8
7479,6
7480,32
7481,17
7482,23
7483,1
7484,17
7485,32
7486,0
7487,6
7488,1
7489,23
7490,15
7491,1
7492,0
7493,18
7494,8
7495,8
7496,33
7497,19
7498,19
7499,1
7500,27
7501,33
7502,32
7503,16
7504,3
7505,1
7506,6
7507,24
7508,40
7509,32
7510,3
7511,23
7512,32
7513,12
7514,32
7515,3
7516,32
7517,3
7518,19
7519,2
7520,0
7521,33
7522,32
7523,3
7524,6
7525,0
7526,0
7527,6
7528,26
7529,51
7529,24
7530,18
7531,18
7532,33
7533,6
7534,6
7535,38
7536,16
7537,19
7538,0
7539,28
7539,49
7540,52
7540,0
7541,0
7542,0
7543,31
7544,8
7545,1
7546,1
7547,1
7548,1
7549,1
7550,23
7551,23
7552,23
7553,1
7554,32
7555,33
7556,1
7557,8
7558,1
7559,1
7560,1
7561,26
7562,36
7563,26
7564,19
7565,36
7566,1
7567,1
7568,11
7569,11
7570,3
7571,1
7572,11
7573,11
7574,1
7575,32
7576,23
7577,23
7578,23
7579,23
7580,18
7581,6
7582,6
7583,3
7584,1
7585,36
7586,36
7587,11
7588,36
7589,0
7590,23
7591,32
7592,8
7593,36
7594,11
7595,18
7596,17
7597,27
7598,33
7599,32
7600,33
7601,11
7602,4
7603,0
7604,42
7605,20
7606,32
7607,2
7608,36
7609,6
7610,8
7611,4
7612,8
7613,6
7614,32
7615,5
7616,11
7617,0
7618,4
7619,8
7620,32
7621,33
7622,4
7623,3
7624,23
7625,32
7626,33
7627,16
7628,6
7629,6
7630,0
7631,19
7632,33
7633,33
7634,23
7635,45
7636,17
7637,16
7638,32
7639,6
7640,1
7641,0
7642,16
7643,28
7644,1
7645,6
7646,6
7647,6
7648,34
7649,6
7650,6
7651,6
7652,0
7653,16
7654,36
7655,0
7656,2
7657,16
7658,16
7659,0
7660,25
7661,1
7662,33
7663,6
7664,33
7665,1
7666,1
7667,1
7668,1
7669,36
7670,36
7671,36
7672,36
7673,3
7674,36
7675,19
7676,6
7677,19
7678,26
7679,36
7680,3
7681,6
7682,8
7683,3
7684,3
7685,19
7686,6
7687,6
7688,37
7689,1
7690,32
7691,1
7692,33
7693,9
7694,3
7695,32
7696,16
7697,26
7698,6
7699,3
7700,3
7701,3
7702,27
7703,17
7704,32
7705,1
7706,1
7707,32
7708,32
7709,32
7710,28
7711,37
7712,3
7713,33
7714,28
7715,32
7716,6
7717,9
7718,0
7719,6
7720,1
7721,19
7722,26
7723,28
7724,28
7725,16
7726,0
7727,1
7728,19
7729,34
7730,3
7731,19
7732,15
7733,1
7734,6
7735,1
7736,0
7737,8
7738,19
7739,6
7740,8
7741,6
7742,36
7743,19
7744,19
7745,19
7746,32
7747,36
7748,32
7749,2
7750,34
7751,1
7752,1
7753,36
7754,34
7755,19
7756,23
7757,18
7758,19
7759,6
7760,17
7761,26
7762,23
7763,3
7764,31
7765,36
7766,1
7767,1
7768,33
7769,32
7770,30
7771,3
7772,3
7773,32
7774,1
7775,32
7776,0
7777,7
7778,32
7779,1
7780,32
7781,32
7782,6
7783,1
7784,6
7785,21
7786,3
7787,2
7788,11
7789,0
7790,19
7791,6
7792,6
7793,3
7794,8
7795,6
7796,7
7797,7
7798,6
7799,6
7800,6
7801,6
7802,7
7803,23
7804,23
7805,6
7806,6
7807,6
7808,6
7809,6
7810,36
7811,3
7812,22
7813,19
7814,4
7815,19
7816,1
7817,25
7818,16
7819,23
7820,36
7821,0
7822,23
7823,1
7824,32
7825,6
7826,32
7827,33
7828,33
7829,11
7830,18
7831,12
7832,21
7832,49
7833,28
7834,8
7835,36
7836,3
7837,0
7838,13
7839,42
7840,42
7841,18
7842,23
7843,7
7844,11
7845,12
7846,33
7847,10
7848,30
7849,5
7850,29
7850,51
7851,30
7852,29
7853,29
7854,29
7855,29
7856,29
7857,21
7858,29
7859,29
7860,30
7861,1
7862,19
7863,24
7864,40
7865,40
7866,40
7867,30
7868,44
7869,40
7869,6
7870,30
7871,40
7872,1
7873,6
7874,7
7875,8
7876,29
7877,9
7878,27
7879,6
7880,27
7881,3
7882,9
7883,7
7884,26
7885,6
7886,1
7887,1
7888,1
7889,1
7890,12
7891,12
7892,29
7893,21
7894,34
7895,29
7896,3
7897,26
7898,26
7899,16
7900,0
7901,8
7902,26
7903,19
7904,0
7905,36
7906,12
7907,0
7908,6
7909,2
7910,14
7911,42
7912,11
7913,32
7914,18
7915,1
7916,21
7917,6
7918,26
7919,7
7920,32
7921,7
7922,34
7923,49
7923,41
7924,48
7924,0
7925,15
7926,27
7927,28
7928,39
7929,7
7930,3
7931,30
7932,0
7933,0
7934,18
7935,21
7936,33
7937,17
7938,34
7939,36
7940,29
7941,0
7942,3
7943,51
7943,6
7944,52
7944,6
7945,51
7945,6
7946,6
7946,51
7947,25
7948,30
7949,34
7950,34
7951,34
7952,34
7953,34
7954,1
7955,1
7956,8
7957,19
7958,32
7959,8
7960,26
7961,4
7962,29
7963,15
7964,16
7965,19
7966,36
7967,26
7968,26
7969,26
7970,26
7971,26
7972,26
7973,0
7974,12
7975,26
7976,26
7977,26
7978,26
7979,29
7980,36
7981,26
7982,13
7983,2
7984,2
7985,2
7986,30
7987,30
7988,18
7989,30
7990,30
7990,52
7991,30
7992,30
7993,18
7994,18
7995,18
7996,12
7997,12
7998,26
7999,18
8000,9
8001,34
8002,6
8003,11
8004,11
8005,31
8006,34
8007,28
8008,28
8009,21
8009,49
8010,0
8011,37
8012,42
8013,38
8014,38
8015,38
8016,38
8017,34
8018,31
8019,3
8020,23
8021,15
8022,2
8023,31
8024,18
8025,23
8026,34
8027,0
8028,3
8029,32
8030,1
8031,1
8032,33
8033,0
8034,1
8035,19
8036,19
8037,19
8038,19
8039,19
8040,48
8040,6
8041,4
8042,25
8043,28
8044,23
8045,25
8046,37
8047,27
8048,26
8049,38
8050,43
8051,32
8052,36
8053,37
8054,32
8055,7
8056,28
8057,41
8058,41
8059,41
8060,18
8061,41
8062,36
8063,28
8064,1
8065,31
8066,20
8067,9
8068,18
8069,38
8070,3
8071,7
8072,7
8073,7
8074,6
8075,7
8076,7
8077,6
8078,21
8079,21
8080,19
8081,1
8082,16
8083,6
8084,1
8085,0
8086,0
8087,32
8088,16
8089,20
8090,40
8091,28
8092,19
8093,36
8094,28
8095,34
8096,35
8097,27
8098,27
8099,23
8100,5
8101,18
8102,36
8103,37
8104,35
8105,51
8105,29
8106,29
8107,3
8108,0
8109,0
8110,2
8111,0
8112,17
8113,0
8114,0
8115,0
8116,11
8117,8
8118,3
8119,8
8120,33
8121,16
8122,9
8123,16
8124,37
8125,36
8126,18
8126,49
8127,27
8128,3
8129,30
8129,52
8130,29
8131,30
8132,3
8133,3
8134,8
8135,19
8136,10
8137,15
8138,3
8139,32
8140,6
8140,51
8141,34
8142,50
8142,30
8143,35
8144,35
8145,12
8146,34
8147,34
8148,21
8149,35
8150,23
8151,23
8152,3
8153,29
8154,35
8155,3
8156,28
8157,18
8158,18
8159,41
8160,31
8161,28
8162,34
8163,23
8164,28
8165,28
8166,26
8167,23
8168,0
8169,3
8170,36
8171,12
8172,0
8173,0
8174,23
8175,3
8176,0
8177,0
8178,34
8179,28
8180,4
8181,11
8182,26
8183,19
8184,18
8185,45
8186,18
8187,15
8188,1
8189,30
8190,1
8191,1
8192,1
8193,1
8194,1
8195,0
8196,49
8196,18
8197,10
8198,1
8199,20
8200,28
8201,49
8201,28
8202,28
8203,28
8204,28
8205,28
8206,28
8207,28
8208,28
8209,26
8210,38
8211,21
8212,1
8213,26
8214,3
8215,6
8216,37
8217,19
8218,23
8219,28
8220,28
8221,28
8222,16
8223,28
8224,28
8225,28
8226,50
8226,29
8227,50
8227,29
8228,29
8228,51
8229,3
8230,20
8231,20
8232,3
8233,11
8234,19
8235,19
8236,19
8237,19
8238,19
8239,19
8240,19
8241,19
8242,2
8243,3
8244,26
8245,3
8246,19
8247,18
8248,45
8249,45
8250,7
8251,2
8252,16
8253,30
8254,30
8255,36
8256,36
8257,26
8258,26
8259,26
